,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk.1,Player.1,Pos.1,Age.1,Tm.1,G.1,GS.1,MP.1,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,PTS.1,Player-additional.1,ORtg,DRtg,Player-additional.2,Rk.2,Player.2,Pos.2,Age.2,Tm.2,G.2,MP.2,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 83,OWS,DWS,WS,WS/48,Unnamed: 88,OBPM,DBPM,BPM,VORP,Player-additional.3,Rk.3,Player.3,Pos.3,Age.3,Tm.3,G.3,MP.3,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot.1,Off..1,PGA,And1,Blkd,-9999,Rk.4,Player.4,Pos.4,Age.4,Tm.4,G.4,MP.4,FG%.2,Dist.,Unnamed: 127,2P.2,0-3,10-Mar,16-Oct,16-3P,3P.2,Unnamed: 134,2P.3,0-3.1,10-Mar.1,16-Oct.1,16-3P.1,3P.3,Unnamed: 141,2P.4,3P.4,Unnamed: 144,%FGA,#,Unnamed: 147,%3PA,3P%.2,Unnamed: 150,Att.,#.1,-9999.1
479,371,J.R. Smith,SG,22,DEN,74,0,19.2,4.2,9.1,0.461,2.1,5.3,0.403,2.1,3.8,0.542,0.578,1.7,2.4,0.719,0.6,1.5,2.1,1.7,0.8,0.2,1.5,1.9,12.3,smithjr01,371,J.R. Smith,SG,22,DEN,74,0,1421,7.9,17.1,0.461,4.0,9.9,0.403,3.9,7.2,0.542,3.2,4.5,0.719,1.1,2.8,3.9,3.2,1.6,0.3,2.8,3.6,23.0,smithjr01,111.0,109.0,smithjr01,371,J.R. Smith,SG,22,DEN,74,1421,18.1,0.603,0.579,0.264,3.3,8.1,5.8,14.7,2.1,0.6,13.0,25.8,,2.5,1.3,3.7,0.126,,3.4,-0.8,2.6,1.6,smithjr01,371,J.R. Smith,SG,22,DEN,74,1421,3%,82%,15%,,,5.9,3.8,39,38,71,16,85,8,299,23,31,smithjr01,371,J.R. Smith,SG,22,DEN,74,1421,0.461,16.8,,0.421,0.297,0.046,0.012,0.067,0.579,,0.542,0.595,0.355,0.375,0.467,0.403,,0.461,0.847,,0.064,37,,0.174,0.412,,6,0,smithjr01
480,372,Jason Smith,PF,21,PHI,76,1,14.6,1.9,4.1,0.455,0.1,0.2,0.286,1.8,3.9,0.463,0.461,0.7,1.1,0.659,1.0,2.0,3.0,0.3,0.3,0.7,0.6,1.9,4.5,smithja02,372,Jason Smith,PF,21,PHI,76,1,1107,4.6,10.1,0.455,0.1,0.5,0.286,4.5,9.6,0.463,1.8,2.7,0.659,2.5,5.0,7.5,0.7,0.7,1.6,1.6,4.6,11.1,smithja02,101.0,106.0,smithja02,372,Jason Smith,PF,21,PHI,76,1107,10.7,0.491,0.045,0.265,8.2,16.6,12.3,2.8,1.1,3.6,12.2,16.1,,0.2,1.4,1.5,0.067,,-3.6,0.1,-3.5,-0.4,smithja02,372,Jason Smith,PF,21,PHI,76,1107,,,,38%,62%,0.7,0.8,12,9,69,17,39,3,48,8,35,smithja02,372,Jason Smith,PF,21,PHI,76,1107,0.455,9.5,,0.955,0.361,0.132,0.197,0.265,0.045,,0.463,0.643,0.22,0.443,0.354,0.286,,0.781,1.0,,0.116,34,,0.357,0.2,,0,0,smithja02
481,373,Joe Smith,PF,32,TOT,77,36,22.4,4.1,8.5,0.478,0.0,0.0,0.0,4.1,8.4,0.48,0.478,2.0,2.6,0.755,2.1,3.1,5.2,0.9,0.4,0.6,0.9,2.4,10.1,smithjo02,373,Joe Smith,PF,32,TOT,77,36,1726,6.5,13.6,0.478,0.0,0.1,0.0,6.5,13.6,0.48,3.2,4.3,0.755,3.4,5.0,8.4,1.4,0.7,1.0,1.5,3.9,16.2,smithjo02,110.0,108.0,smithjo02,373,Joe Smith,PF,32,TOT,77,1726,16.1,0.524,0.005,0.312,10.3,16.1,13.1,6.7,1.0,2.1,8.7,21.0,,2.4,1.8,4.1,0.115,,-0.5,-0.6,-1.1,0.4,smithjo02,373,Joe Smith,PF,32,TOT,77,1726,,,,77%,22%,-0.6,1.7,24,24,112,14,82,39,153,12,37,smithjo02,373,Joe Smith,PF,32,TOT,77,1726,0.478,11.5,,0.995,0.217,0.162,0.23,0.386,0.005,,0.48,0.549,0.519,0.46,0.437,0.0,,0.718,,,0.037,21,,0.333,0.0,,0,0,smithjo02
484,374,Josh Smith,PF,22,ATL,81,81,35.5,6.4,14.0,0.457,0.3,1.2,0.253,6.1,12.8,0.477,0.468,4.1,5.8,0.71,2.0,6.2,8.2,3.4,1.5,2.8,3.0,3.3,17.2,smithjo03,374,Josh Smith,PF,22,ATL,81,81,2873,6.5,14.2,0.457,0.3,1.2,0.253,6.2,13.0,0.477,4.2,5.9,0.71,2.0,6.3,8.4,3.4,1.5,2.8,3.1,3.4,17.5,smithjo03,102.0,103.0,smithjo03,374,Josh Smith,PF,22,ATL,81,2873,19.0,0.52,0.087,0.414,6.6,20.4,13.5,16.6,2.3,5.9,15.5,25.0,,1.2,4.6,5.8,0.097,,0.5,2.5,3.0,3.7,smithjo03,374,Josh Smith,PF,22,ATL,81,2873,,,1%,92%,7%,-0.6,5.5,119,67,163,27,233,40,608,65,68,smithjo03,374,Josh Smith,PF,22,ATL,81,2873,0.457,8.6,,0.913,0.434,0.196,0.085,0.198,0.087,,0.477,0.663,0.329,0.271,0.304,0.253,,0.629,0.92,,0.099,109,,0.283,0.214,,1,0,smithjo03
485,375,Eric Snow,PG,34,CLE,22,5,13.9,0.3,1.7,0.158,0.0,0.1,0.0,0.3,1.6,0.167,0.158,0.5,1.0,0.455,0.2,0.7,0.9,1.9,0.5,0.2,0.5,1.4,1.0,snower01,375,Eric Snow,PG,34,CLE,22,5,305,0.7,4.5,0.158,0.0,0.2,0.0,0.7,4.2,0.167,1.2,2.6,0.455,0.5,1.9,2.4,5.0,1.2,0.5,1.2,3.5,2.6,snower01,77.0,109.0,snower01,375,Eric Snow,PG,34,CLE,22,305,3.1,0.231,0.053,0.579,1.4,6.2,3.7,19.1,1.7,1.0,17.3,8.6,,-0.4,0.3,-0.1,-0.021,,-6.7,0.3,-6.4,-0.3,snower01,375,Eric Snow,PG,34,CLE,22,305,83%,17%,,,,-11.3,-12.1,5,4,15,0,9,6,95,0,6,snower01,375,Eric Snow,PG,34,CLE,22,305,0.158,11.0,,0.947,0.368,0.079,0.158,0.342,0.053,,0.167,0.143,0.0,0.333,0.154,0.0,,0.833,,,0.0,0,,0.0,,,0,0,snower01
486,376,Kirk Snyder,SF-PF,24,TOT,36,18,21.1,2.7,5.3,0.508,0.1,0.6,0.217,2.5,4.6,0.548,0.521,1.8,2.4,0.727,0.8,2.7,3.5,1.8,0.6,0.4,1.4,1.5,7.3,snydeki01,376,Kirk Snyder,SF-PF,24,TOT,36,18,761,4.5,8.9,0.508,0.2,1.1,0.217,4.3,7.9,0.548,3.0,4.2,0.727,1.4,4.5,6.0,3.0,0.9,0.7,2.5,2.6,12.3,snydeki01,106.0,111.0,snydeki01,376,Kirk Snyder,SF-PF,24,TOT,36,761,13.3,0.573,0.122,0.466,4.4,15.0,9.6,12.9,1.4,1.6,18.6,16.6,,0.6,0.5,1.1,0.068,,-1.1,-0.7,-1.8,0.0,snydeki01,376,Kirk Snyder,SF-PF,24,TOT,36,761,,9%,82%,9%,,-2.9,3.9,13,15,29,7,44,3,145,12,17,snydeki01,376,Kirk Snyder,SF-PF,24,TOT,36,761,0.508,8.2,,0.878,0.529,0.116,0.069,0.164,0.122,,0.548,0.65,0.455,0.385,0.355,0.217,,0.352,0.6,,0.106,19,,0.304,0.286,,0,0,snydeki01
489,377,Darius Songaila,C,29,WAS,80,13,19.4,2.7,5.8,0.458,0.0,0.0,0.0,2.7,5.8,0.46,0.458,0.8,0.9,0.918,1.0,2.4,3.4,1.7,0.7,0.2,1.1,2.3,6.2,songada01,377,Darius Songaila,C,29,WAS,80,13,1554,5.0,10.8,0.458,0.0,0.0,0.0,5.0,10.8,0.46,1.6,1.7,0.918,1.9,4.4,6.3,3.1,1.2,0.4,2.0,4.2,11.5,songada01,102.0,110.0,songada01,377,Darius Songaila,C,29,WAS,80,1554,11.8,0.496,0.004,0.156,6.0,14.7,10.2,14.2,1.8,0.9,14.7,17.3,,0.6,1.2,1.7,0.053,,-2.3,-0.3,-2.6,-0.2,songada01,377,Darius Songaila,C,29,WAS,80,1554,,,,35%,65%,0.3,1.3,45,24,101,5,30,4,308,8,28,songada01,377,Darius Songaila,C,29,WAS,80,1554,0.458,9.3,,0.996,0.336,0.233,0.141,0.285,0.004,,0.46,0.599,0.422,0.333,0.391,0.0,,0.701,,,0.004,2,,0.0,,,0,0,songada01
490,378,Jerry Stackhouse,SG,33,DAL,58,13,24.3,3.7,9.1,0.405,1.0,3.2,0.326,2.6,5.9,0.447,0.462,2.3,2.6,0.892,0.6,1.7,2.3,2.5,0.5,0.2,1.5,1.4,10.7,stackje01,378,Jerry Stackhouse,SG,33,DAL,58,13,1412,5.4,13.4,0.405,1.5,4.7,0.326,3.9,8.7,0.447,3.4,3.8,0.892,0.8,2.5,3.4,3.7,0.7,0.3,2.2,2.1,15.8,stackje01,105.0,110.0,stackje01,378,Jerry Stackhouse,SG,33,DAL,58,1412,13.3,0.523,0.35,0.281,2.8,7.9,5.4,16.7,1.1,0.5,12.7,22.4,,1.2,1.1,2.3,0.077,,0.3,-1.1,-0.8,0.4,stackje01,378,Jerry Stackhouse,SG,33,DAL,58,1412,,66%,33%,1%,,2.0,-5.0,47,26,37,8,50,6,329,7,25,stackje01,378,Jerry Stackhouse,SG,33,DAL,58,1412,0.405,15.2,,0.65,0.228,0.038,0.167,0.217,0.35,,0.447,0.608,0.35,0.307,0.404,0.326,,0.549,0.85,,0.042,21,,0.467,0.36,,2,0,stackje01
491,379,DeShawn Stevenson,SG,26,WAS,82,82,31.3,3.7,9.5,0.386,1.9,5.0,0.383,1.7,4.5,0.39,0.487,1.9,2.4,0.797,0.5,2.4,2.9,3.1,0.8,0.2,1.2,1.3,11.2,stevede01,379,DeShawn Stevenson,SG,26,WAS,82,82,2564,4.2,11.0,0.386,2.2,5.8,0.383,2.0,5.2,0.39,2.2,2.8,0.797,0.5,2.8,3.3,3.5,0.9,0.2,1.4,1.5,12.9,stevede01,111.0,113.0,stevede01,379,DeShawn Stevenson,SG,26,WAS,82,2564,12.6,0.529,0.529,0.253,1.6,9.3,5.4,15.5,1.4,0.5,10.5,17.4,,3.2,0.9,4.1,0.077,,0.9,-1.0,-0.2,1.2,stevede01,379,DeShawn Stevenson,SG,26,WAS,82,2564,10%,88%,2%,,,1.9,6.7,52,27,50,15,84,19,571,13,29,stevede01,379,DeShawn Stevenson,SG,26,WAS,82,2564,0.386,18.5,,0.471,0.183,0.044,0.04,0.204,0.529,,0.39,0.51,0.235,0.387,0.314,0.383,,0.343,0.867,,0.012,9,,0.232,0.396,,4,0,stevede01
492,380,Peja Stojaković,SF,30,NOH,77,77,35.2,5.9,13.3,0.44,3.0,6.8,0.441,2.9,6.5,0.438,0.552,1.7,1.8,0.929,0.8,3.5,4.3,1.2,0.7,0.1,0.8,1.6,16.4,stojape01,380,Peja Stojaković,SF,30,NOH,77,77,2711,6.0,13.6,0.44,3.1,7.0,0.441,2.9,6.7,0.438,1.7,1.9,0.929,0.8,3.5,4.4,1.3,0.8,0.1,0.8,1.7,16.8,stojape01,119.0,109.0,stojape01,380,Peja Stojaković,SF,30,NOH,77,2711,15.7,0.581,0.511,0.136,2.7,11.8,7.1,5.6,1.1,0.3,5.3,19.7,,5.8,2.4,8.1,0.144,,2.5,-0.9,1.7,2.5,stojape01,380,Peja Stojaković,SF,30,NOH,77,2711,,,82%,18%,,9.1,10.1,25,24,57,4,48,2,227,11,34,stojape01,380,Peja Stojaković,SF,30,NOH,77,2711,0.44,18.5,,0.489,0.128,0.046,0.083,0.233,0.511,,0.438,0.565,0.426,0.353,0.402,0.441,,0.645,0.974,,0.005,5,,0.279,0.479,,0,0,stojape01
493,381,Awvee Storey,SG,30,MIL,26,0,10.0,1.5,3.4,0.438,0.0,0.3,0.0,1.5,3.2,0.476,0.438,0.5,1.1,0.483,1.2,0.9,2.1,0.6,0.3,0.0,0.4,1.6,3.5,storeaw01,381,Awvee Storey,SG,30,MIL,26,0,259,5.4,12.4,0.438,0.0,1.0,0.0,5.4,11.4,0.476,1.9,4.0,0.483,4.3,3.2,7.5,2.2,1.0,0.1,1.4,5.7,12.8,storeaw01,103.0,114.0,storeaw01,381,Awvee Storey,SG,30,MIL,26,259,11.5,0.452,0.079,0.326,13.5,10.9,12.3,10.1,1.4,0.3,8.9,19.4,,0.1,0.0,0.2,0.031,,-2.7,-2.5,-5.2,-0.2,storeaw01,381,Awvee Storey,SG,30,MIL,26,259,,54%,46%,,,-11.0,-3.7,7,2,21,1,15,4,33,3,2,storeaw01,381,Awvee Storey,SG,30,MIL,26,259,0.438,10.3,,0.921,0.404,0.067,0.135,0.315,0.079,,0.476,0.75,0.333,0.417,0.179,0.0,,0.692,,,0.056,4,,0.286,0.0,,0,0,storeaw01
494,382,Damon Stoudamire,PG,34,TOT,60,33,17.3,2.0,5.6,0.356,0.8,2.5,0.336,1.2,3.1,0.372,0.43,0.5,0.6,0.794,0.3,1.6,2.0,2.8,0.5,0.0,1.3,1.3,5.3,stoudda01,382,Damon Stoudamire,PG,34,TOT,60,33,1037,4.2,11.7,0.356,1.7,5.2,0.336,2.4,6.5,0.372,0.9,1.2,0.794,0.7,3.4,4.1,5.7,1.0,0.1,2.8,2.6,11.0,stoudda01,92.0,110.0,stoudda01,382,Damon Stoudamire,PG,34,TOT,60,1037,8.9,0.45,0.442,0.101,2.2,10.8,6.5,24.6,1.5,0.1,18.5,19.1,,-0.9,0.8,-0.1,-0.004,,-2.7,-1.0,-3.7,-0.4,stoudda01,382,Damon Stoudamire,PG,34,TOT,60,1037,100%,,,,,-4.9,-3.2,44,19,34,4,6,9,380,1,21,stoudda01,382,Damon Stoudamire,PG,34,TOT,60,1037,0.356,17.6,,0.558,0.151,0.071,0.107,0.228,0.442,,0.372,0.392,0.5,0.306,0.351,0.336,,0.186,0.86,,0.0,0,,0.188,0.464,,1,0,stoudda01
497,383,Salim Stoudamire,PG,25,ATL,35,0,11.5,1.9,5.1,0.361,0.8,2.4,0.341,1.0,2.7,0.379,0.442,1.2,1.4,0.82,0.1,0.6,0.7,0.8,0.2,0.1,0.6,1.0,5.7,stoudsa01,383,Salim Stoudamire,PG,25,ATL,35,0,402,5.8,16.1,0.361,2.6,7.6,0.341,3.2,8.5,0.379,3.7,4.5,0.82,0.4,1.8,2.1,2.5,0.6,0.4,1.9,3.0,17.9,stoudsa01,101.0,114.0,stoudsa01,383,Salim Stoudamire,PG,25,ATL,35,402,11.1,0.495,0.472,0.278,1.2,5.8,3.5,11.9,0.9,0.9,9.4,25.2,,0.1,0.1,0.3,0.031,,-1.0,-2.5,-3.5,-0.1,stoudsa01,383,Salim Stoudamire,PG,25,ATL,35,402,97%,3%,,,,-5.4,-3.7,7,13,14,0,16,2,58,3,9,stoudsa01,383,Salim Stoudamire,PG,25,ATL,35,402,0.361,20.3,,0.528,0.1,0.033,0.056,0.339,0.472,,0.379,0.5,0.333,0.2,0.377,0.341,,0.611,0.828,,0.0,0,,0.118,0.4,,1,0,stoudsa01
498,384,Amar'e Stoudemire,C,25,PHO,79,79,33.9,9.0,15.3,0.59,0.1,0.4,0.161,9.0,14.9,0.601,0.592,7.0,8.7,0.805,2.3,6.8,9.1,1.5,0.8,2.1,2.2,3.7,25.2,stoudam01,384,Amar'e Stoudemire,C,25,PHO,79,79,2677,9.6,16.3,0.59,0.1,0.4,0.161,9.5,15.9,0.601,7.5,9.3,0.805,2.4,7.3,9.7,1.6,0.9,2.2,2.3,4.0,26.7,stoudam01,124.0,104.0,stoudam01,384,Amar'e Stoudemire,C,25,PHO,79,2677,27.6,0.656,0.026,0.571,8.2,21.1,15.2,7.5,1.2,4.0,10.3,28.2,,10.9,3.8,14.6,0.262,,4.2,0.6,4.8,4.6,stoudam01,384,Amar'e Stoudemire,C,25,PHO,79,2677,,,,22%,78%,7.7,6.2,35,57,157,44,366,9,266,110,76,stoudam01,384,Amar'e Stoudemire,C,25,PHO,79,2677,0.59,7.0,,0.974,0.453,0.229,0.123,0.169,0.026,,0.601,0.734,0.458,0.53,0.488,0.161,,0.701,0.4,,0.182,211,,0.29,0.333,,1,0,stoudam01
499,385,D.J. Strawberry,SG,22,PHO,33,0,8.2,0.9,2.8,0.315,0.2,0.8,0.24,0.7,2.0,0.343,0.348,0.3,0.6,0.474,0.3,0.6,0.8,0.9,0.4,0.2,0.3,1.1,2.2,strawdj01,385,D.J. Strawberry,SG,22,PHO,33,0,270,3.9,12.3,0.315,0.8,3.3,0.24,3.1,8.9,0.343,1.2,2.5,0.474,1.2,2.5,3.7,4.0,1.6,0.8,1.5,4.8,9.7,strawdj01,85.0,109.0,strawdj01,385,D.J. Strawberry,SG,22,PHO,33,270,6.2,0.364,0.272,0.207,4.1,7.4,5.9,14.8,2.2,1.5,9.9,18.5,,-0.4,0.2,-0.2,-0.031,,-5.9,0.3,-5.6,-0.2,strawdj01,385,D.J. Strawberry,SG,22,PHO,33,270,19%,65%,16%,,,-4.6,-11.0,6,1,21,1,9,6,66,2,5,strawdj01,385,D.J. Strawberry,SG,22,PHO,33,270,0.315,13.1,,0.728,0.337,0.076,0.011,0.304,0.272,,0.343,0.387,0.143,0.0,0.357,0.24,,0.522,0.833,,0.022,1,,0.32,0.125,,0,0,strawdj01
500,386,Rodney Stuckey,PG,21,DET,57,2,19.0,2.7,6.7,0.401,0.1,0.3,0.188,2.6,6.4,0.41,0.404,2.2,2.7,0.814,0.6,1.7,2.3,2.8,0.9,0.1,1.4,2.0,7.6,stuckro01,386,Rodney Stuckey,PG,21,DET,57,2,1081,5.1,12.7,0.401,0.1,0.5,0.188,5.0,12.2,0.41,4.2,5.2,0.814,1.1,3.2,4.3,5.3,1.6,0.2,2.6,3.8,14.5,stuckro01,101.0,103.0,stuckro01,386,Rodney Stuckey,PG,21,DET,57,1081,13.8,0.484,0.042,0.408,3.5,10.8,7.1,23.9,2.5,0.4,14.8,23.1,,0.4,1.6,2.0,0.09,,-2.1,1.1,-1.1,0.3,stuckro01,386,Rodney Stuckey,PG,21,DET,57,1081,67%,33%,,,,4.0,-6.4,38,18,55,14,71,9,360,9,38,stuckro01,386,Rodney Stuckey,PG,21,DET,57,1081,0.401,9.4,,0.958,0.453,0.086,0.094,0.325,0.042,,0.41,0.474,0.242,0.389,0.371,0.188,,0.313,0.333,,0.024,9,,0.125,0.0,,1,0,stuckro01
502,388,Stromile Swift,PF,28,TOT,56,4,15.1,2.4,4.7,0.509,0.0,0.0,0.0,2.4,4.7,0.513,0.509,1.3,1.9,0.67,1.1,2.4,3.6,0.5,0.3,1.0,0.9,2.0,6.1,swiftst01,388,Stromile Swift,PF,28,TOT,56,4,844,5.8,11.3,0.509,0.0,0.1,0.0,5.8,11.2,0.513,3.1,4.6,0.67,2.7,5.8,8.5,1.1,0.6,2.3,2.2,4.8,14.6,swiftst01,105.0,108.0,swiftst01,388,Stromile Swift,PF,28,TOT,56,844,14.8,0.548,0.008,0.411,8.5,18.3,13.4,5.1,0.9,4.8,14.0,19.3,,0.6,0.8,1.4,0.078,,-2.6,-0.2,-2.8,-0.2,swiftst01,388,Stromile Swift,PF,28,TOT,56,844,,,,66%,35%,-6.3,0.1,12,16,58,15,51,6,57,9,21,swiftst01,388,Stromile Swift,PF,28,TOT,56,844,0.509,6.3,,0.992,0.517,0.181,0.125,0.17,0.008,,0.513,0.635,0.5,0.333,0.289,0.0,,0.719,,,0.208,48,,0.0,,,1,0,swiftst01
505,389,Wally Szczerbiak,SF,30,TOT,75,2,23.1,4.1,9.6,0.431,1.2,2.9,0.413,2.9,6.7,0.438,0.493,2.0,2.3,0.851,0.5,2.4,2.9,1.4,0.3,0.2,1.0,1.4,11.5,szczewa02,389,Wally Szczerbiak,SF,30,TOT,75,2,1736,6.4,15.0,0.431,1.9,4.5,0.413,4.6,10.5,0.438,3.1,3.6,0.851,0.7,3.8,4.5,2.2,0.5,0.2,1.6,2.1,17.9,szczewa02,108.0,112.0,szczewa02,389,Wally Szczerbiak,SF,30,TOT,75,1736,13.9,0.539,0.302,0.242,2.2,11.8,6.9,10.1,0.7,0.5,8.7,22.1,,2.0,0.9,2.9,0.079,,0.7,-1.1,-0.5,0.7,szczewa02,389,Wally Szczerbiak,SF,30,TOT,75,1736,,22%,74%,5%,,-0.3,8.3,31,19,55,9,55,16,227,12,28,szczewa02,389,Wally Szczerbiak,SF,30,TOT,75,1736,0.431,17.0,,0.698,0.116,0.094,0.129,0.359,0.302,,0.438,0.607,0.412,0.452,0.386,0.413,,0.661,0.944,,0.006,4,,0.239,0.462,,0,0,szczewa02
508,390,Sebastian Telfair,PG,22,MIN,60,51,32.2,3.7,9.3,0.401,0.5,1.9,0.281,3.2,7.4,0.432,0.43,1.3,1.8,0.743,0.3,2.0,2.3,5.9,1.0,0.2,1.9,2.9,9.3,telfase01,390,Sebastian Telfair,PG,22,MIN,60,51,1933,4.2,10.4,0.401,0.6,2.1,0.281,3.6,8.2,0.432,1.5,2.0,0.743,0.3,2.2,2.5,6.6,1.1,0.2,2.1,3.2,10.4,telfase01,100.0,114.0,telfase01,390,Sebastian Telfair,PG,22,MIN,60,1933,10.4,0.462,0.205,0.189,0.9,7.4,4.0,27.7,1.6,0.5,15.6,16.6,,0.2,0.5,0.7,0.018,,-2.2,-1.0,-3.1,-0.6,telfase01,390,Sebastian Telfair,PG,22,MIN,60,1933,100%,,,,,-11.0,-6.7,52,33,83,10,36,9,811,9,31,telfase01,390,Sebastian Telfair,PG,22,MIN,60,1933,0.401,13.3,,0.795,0.264,0.117,0.117,0.297,0.205,,0.432,0.483,0.277,0.446,0.442,0.281,,0.236,0.938,,0.0,0,,0.246,0.286,,3,0,telfase01
509,391,Jason Terry,SG,30,DAL,82,34,31.5,5.7,12.3,0.467,1.7,4.4,0.375,4.1,7.9,0.519,0.535,2.3,2.7,0.857,0.4,2.2,2.5,3.2,1.1,0.2,1.1,2.1,15.5,terryja01,391,Jason Terry,SG,30,DAL,82,34,2579,6.6,14.1,0.467,1.9,5.1,0.375,4.7,9.0,0.519,2.7,3.1,0.857,0.4,2.5,2.9,3.7,1.2,0.3,1.3,2.4,17.7,terryja01,118.0,108.0,terryja01,391,Jason Terry,SG,30,DAL,82,2579,17.8,0.574,0.36,0.221,1.4,7.7,4.7,17.5,1.8,0.5,7.7,21.7,,6.1,2.5,8.6,0.16,,2.6,0.4,3.1,3.3,terryja01,391,Jason Terry,SG,30,DAL,82,2579,43%,57%,,,,5.6,1.2,58,17,66,8,84,11,596,18,43,terryja01,391,Jason Terry,SG,30,DAL,82,2579,0.467,16.4,,0.64,0.154,0.076,0.139,0.271,0.36,,0.519,0.645,0.39,0.493,0.498,0.375,,0.481,0.882,,0.013,13,,0.35,0.386,,1,0,terryja01
510,392,Billy Thomas,SF,32,TOT,11,0,3.8,0.4,1.5,0.235,0.4,1.5,0.25,0.0,0.1,0.0,0.353,0.2,0.2,1.0,0.0,0.2,0.2,0.0,0.1,0.0,0.4,0.4,1.3,thomabi01,392,Billy Thomas,SF,32,TOT,11,0,42,3.4,14.6,0.235,3.4,13.7,0.25,0.0,0.9,0.0,1.7,1.7,1.0,0.0,1.7,1.7,0.0,0.9,0.0,3.4,3.4,12.0,thomabi01,67.0,111.0,thomabi01,392,Billy Thomas,SF,32,TOT,11,42,-1.9,0.391,0.941,0.118,0.0,5.6,2.7,0.0,1.3,0.0,18.3,23.7,,-0.2,0.0,-0.1,-0.165,,-8.6,-3.7,-12.3,-0.1,thomabi01,392,Billy Thomas,SF,32,TOT,11,42,,41%,58%,,,-13.6,-12.5,1,3,4,0,1,0,0,0,0,thomabi01,392,Billy Thomas,SF,32,TOT,11,42,0.235,23.9,,0.059,0.0,0.0,0.059,0.0,0.941,,0.0,,,0.0,,0.25,,,1.0,,0.0,0,,0.375,0.333,,0,0,thomabi01
513,393,Kenny Thomas,PF,30,SAC,23,3,12.2,0.7,1.7,0.421,0.0,0.0,,0.7,1.7,0.421,0.421,0.0,0.2,0.0,0.8,1.9,2.7,0.6,0.3,0.0,0.9,1.7,1.4,thomake01,393,Kenny Thomas,PF,30,SAC,23,3,281,2.0,4.9,0.421,0.0,0.0,,2.0,4.9,0.421,0.0,0.6,0.0,2.3,5.5,7.8,1.7,0.8,0.1,2.7,4.9,4.1,thomake01,74.0,111.0,thomake01,393,Kenny Thomas,PF,30,SAC,23,281,2.6,0.398,0.0,0.132,7.7,17.7,12.8,6.5,1.1,0.3,34.3,9.7,,-0.5,0.2,-0.3,-0.047,,-5.9,-0.1,-6.0,-0.3,thomake01,393,Kenny Thomas,PF,30,SAC,23,281,,,,89%,11%,-17.6,-16.4,11,4,20,4,1,0,29,0,3,thomake01,393,Kenny Thomas,PF,30,SAC,23,281,0.421,2.8,,1.0,0.658,0.289,0.053,0.0,0.0,,0.421,0.52,0.273,0.0,,,,0.563,,,0.105,4,,,,,0,0,thomake01
514,394,Kurt Thomas,C-PF,35,TOT,70,48,22.6,2.8,5.7,0.492,0.0,0.0,0.0,2.8,5.6,0.494,0.492,0.8,1.1,0.663,1.9,5.4,7.2,1.0,0.8,0.8,0.7,2.7,6.3,thomaku01,394,Kurt Thomas,C-PF,35,TOT,70,48,1584,4.4,9.0,0.492,0.0,0.0,0.0,4.4,9.0,0.494,1.2,1.8,0.663,3.0,8.6,11.5,1.5,1.3,1.3,1.0,4.3,10.1,thomaku01,109.0,102.0,thomaku01,394,Kurt Thomas,C-PF,35,TOT,70,1584,14.2,0.514,0.003,0.202,9.2,26.4,17.8,6.5,1.8,2.6,9.6,13.5,,1.3,2.7,4.1,0.123,,-1.7,1.9,0.1,0.9,thomaku01,394,Kurt Thomas,C-PF,35,TOT,70,1584,,,,30%,69%,-1.9,3.3,17,9,105,12,31,22,152,6,18,thomaku01,394,Kurt Thomas,C-PF,35,TOT,70,1584,0.492,11.6,,0.997,0.23,0.129,0.232,0.407,0.003,,0.494,0.648,0.333,0.5,0.453,0.0,,0.79,,,0.005,2,,0.0,,,0,0,thomaku01
