Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999,Season
329,Caris LeVert,SG,27,CLE,19,10,29.8,5.3,12.2,0.435,1.1,3.5,0.313,4.2,8.7,0.485,0.481,1.8,2.5,0.745,0.7,2.7,3.4,3.9,0.8,0.3,1.7,2.1,13.6,leverca01,329,Caris LeVert,SG,27,CLE,19,10,567,8.9,20.4,0.435,1.8,5.9,0.313,7,14.5,0.485,3.1,4.1,0.745,1.1,4.5,5.6,6.6,1.4,0.4,2.9,3.5,22.7,,104,112,leverca01,329,Caris LeVert,SG,27,CLE,19,567,12.4,0.511,0.289,0.203,2.6,9.7,6.2,20.5,1.4,0.8,11.6,22.3,,0.1,0.6,0.7,0.057,,-2.1,-1.1,-3.1,-0.2,leverca01,329,Caris LeVert,SG,27,CLE,19,567,7%,91%,2%,,,-3.7,-6.8,16,12,18,3,26,5,187,5,14,leverca01,329,Caris LeVert,SG,27,CLE,19,567,0.435,12.4,,0.711,0.241,0.263,0.177,0.03,0.289,,0.485,0.589,0.41,0.512,0.143,0.313,,0.325,0.81,,0.022,5,,0.104,0.143,,0,0,leverca01,2022
330,Kira Lewis Jr.,PG,20,NOP,24,0,14.2,2.5,6.1,0.404,0.5,2.4,0.224,1.9,3.7,0.523,0.449,0.4,0.5,0.833,0.4,1.3,1.6,2,0.5,0,1.1,0.7,5.9,lewiski01,330,Kira Lewis Jr.,PG,20,NOP,24,0,341,8.5,21.1,0.404,1.9,8.4,0.224,6.7,12.7,0.523,1.4,1.7,0.833,1.3,4.3,5.6,7.1,1.6,0.1,3.8,2.5,20.4,,96,116,lewiski01,330,Kira Lewis Jr.,PG,20,NOP,24,341,9.8,0.466,0.397,0.082,2.9,10,6.3,21.7,1.6,0.3,14.7,22.3,,-0.3,0.2,-0.1,-0.017,,-2.8,-1.2,-4,-0.2,lewiski01,330,Kira Lewis Jr.,PG,20,NOP,24,341,92%,8%,,,,-15.5,-15.8,19,5,8,0,6,4,120,2,6,lewiski01,330,Kira Lewis Jr.,PG,20,NOP,24,341,0.404,14.8,,0.603,0.267,0.171,0.103,0.062,0.397,,0.523,0.718,0.4,0.333,0.333,0.224,,0.457,0.846,,0.027,3,,0.241,0.286,,3,0,lewiski01,2022
331,Scottie Lewis,SG,21,CHO,2,0,3.5,0,0,,0,0,,0,0,,,0.5,1,0.5,0,0,0,0.5,0.5,0,0,0,0.5,lewissc01,331,Scottie Lewis,SG,21,CHO,2,0,7,0,0,,0,0,,0,0,,6.9,13.7,0.5,0,0,0,6.9,6.9,0,0,0,6.9,,150,108,lewissc01,331,Scottie Lewis,SG,21,CHO,2,7,14.6,0.568,,,0,0,0,16.2,6.9,0,0,5.3,,0,0,0,0.164,,0,5.9,6,0,lewissc01,331,Scottie Lewis,SG,21,CHO,2,7,33%,67%,,,,-26.7,-27.3,0,0,0,0,0,0,2,0,0,lewissc01,331,Scottie Lewis,SG,21,CHO,2,7,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,lewissc01,2022
332,Damian Lillard,PG,31,POR,29,29,36.4,7.7,19,0.402,3.2,9.8,0.324,4.5,9.2,0.485,0.486,5.5,6.2,0.878,0.4,3.7,4.1,7.3,0.6,0.4,2.9,1.3,24,lillada01,332,Damian Lillard,PG,31,POR,29,29,1056,10.3,25.5,0.402,4.3,13.1,0.324,6,12.4,0.485,7.4,8.4,0.878,0.6,5,5.6,9.8,0.8,0.5,3.8,1.7,32.2,,112,120,lillada01,332,Damian Lillard,PG,31,POR,29,1056,18.5,0.55,0.514,0.328,1.3,11.6,6.2,34,0.8,1,11.6,29.3,,1.7,0.1,1.7,0.079,,4,-2.7,1.3,0.9,lillada01,332,Damian Lillard,PG,31,POR,29,1056,100%,,,,,-1.5,10.1,59,17,21,4,53,9,505,8,22,lillada01,332,Damian Lillard,PG,31,POR,29,1056,0.402,17.9,,0.486,0.239,0.071,0.074,0.101,0.514,,0.485,0.561,0.308,0.439,0.464,0.324,,0.192,0.446,,0.005,2,,0.056,0.375,,0,0,lillada01,2022
333,Nassir Little,SF,21,POR,42,23,25.9,3.5,7.5,0.46,1.2,3.7,0.331,2.2,3.8,0.584,0.541,1.6,2.2,0.734,1.4,4.2,5.6,1.3,0.6,0.9,1,2,9.8,littlna01,333,Nassir Little,SF,21,POR,42,23,1088,6.5,14.1,0.46,2.3,6.9,0.331,4.2,7.2,0.584,3.1,4.2,0.734,2.6,8,10.6,2.4,1.1,1.6,1.8,3.7,18.4,,115,116,littlna01,333,Nassir Little,SF,21,POR,42,1088,13.5,0.575,0.489,0.298,5.7,18.7,11.9,7.4,1.1,3.3,10.1,15.8,,1.2,0.6,1.7,0.076,,-0.9,-0.6,-1.4,0.2,littlna01,333,Nassir Little,SF,21,POR,42,1088,,,64%,35%,,-0.7,11.3,15,15,50,5,44,5,147,12,14,littlna01,333,Nassir Little,SF,21,POR,42,1088,0.46,14.9,,0.511,0.283,0.14,0.038,0.051,0.489,,0.584,0.742,0.386,0.333,0.438,0.331,,0.691,0.922,,0.114,32,,0.279,0.372,,0,0,littlna01,2022
334,Isaiah Livers,SF,23,DET,19,5,20.2,2.2,4.7,0.456,1.4,3.4,0.422,0.7,1.4,0.538,0.606,0.6,0.7,0.857,0.8,2.2,3,1.1,0.7,0.4,0.8,1.9,6.4,liveris01,334,Isaiah Livers,SF,23,DET,19,5,383,5.2,11.5,0.456,3.4,8.2,0.422,1.8,3.3,0.538,1.5,1.8,0.857,1.9,5.4,7.3,2.7,1.7,0.9,1.9,4.7,15.4,,118,115,liveris01,334,Isaiah Livers,SF,23,DET,19,383,11.1,0.629,0.711,0.156,4,12.5,8,8,1.7,1.6,13.5,12.4,,0.4,0.3,0.7,0.085,,-1.3,-0.2,-1.5,0,liveris01,334,Isaiah Livers,SF,23,DET,19,383,,2%,45%,53%,,-2.1,6.6,7,6,23,1,7,1,55,1,3,liveris01,334,Isaiah Livers,SF,23,DET,19,383,0.456,20.1,,0.289,0.111,0.078,0.033,0.067,0.711,,0.538,0.8,0.429,0.667,0.167,0.422,,0.643,0.963,,0.011,1,,0.406,0.423,,0,0,liveris01,2022
335,Kevon Looney,C,25,GSW,82,80,21.1,2.5,4.4,0.571,0,0,0,2.5,4.4,0.573,0.571,0.9,1.5,0.6,2.5,4.7,7.3,2,0.6,0.6,0.8,2.6,6,looneke01,335,Kevon Looney,C,25,GSW,82,80,1732,5.9,10.2,0.571,0,0,0,5.9,10.2,0.573,2.1,3.5,0.6,5.9,10.9,16.8,4.6,1.4,1.5,1.9,6.1,13.8,,128,105,looneke01,335,Kevon Looney,C,25,GSW,82,1732,15.7,0.586,0.003,0.343,13.5,23.8,18.8,13.2,1.4,2.9,13.8,12.2,,3.5,3.2,6.8,0.187,,-0.9,1.7,0.9,1.3,looneke01,335,Kevon Looney,C,25,GSW,82,1732,,,,1%,99%,6.2,0.7,25,17,113,19,60,2,400,9,36,looneke01,335,Kevon Looney,C,25,GSW,82,1732,0.571,4.6,,0.997,0.541,0.308,0.066,0.082,0.003,,0.573,0.675,0.554,0.292,0.2,0,,0.736,,,0.239,83,,0,,,0,0,looneke01,2022
336,Brook Lopez,C,33,MIL,13,11,22.9,4.7,10.1,0.466,1.5,4.1,0.358,3.2,6,0.538,0.538,1.5,1.8,0.87,1.5,2.6,4.1,0.5,0.6,1.2,0.9,2.6,12.4,lopezbr01,336,Brook Lopez,C,33,MIL,13,11,298,9.8,21.1,0.466,3.1,8.5,0.358,6.8,12.6,0.538,3.2,3.7,0.87,3.1,5.5,8.5,1,1.3,2.4,1.9,5.5,25.9,,112,111,lopezbr01,336,Brook Lopez,C,33,MIL,13,298,16,0.57,0.405,0.176,6.9,11.9,9.4,3,1.3,4.8,7.8,21.9,,0.3,0.3,0.7,0.108,,-0.7,-0.7,-1.3,0.1,lopezbr01,336,Brook Lopez,C,33,MIL,13,298,,,,,100%,-1.5,-5.1,4,2,18,5,10,0,14,3,5,lopezbr01,336,Brook Lopez,C,33,MIL,13,298,0.466,13.2,,0.595,0.298,0.198,0.084,0.015,0.405,,0.538,0.821,0.346,0.091,0,0.358,,0.714,0.947,,0.122,15,,0.34,0.5,,0,0,lopezbr01,2022
337,Robin Lopez,C,33,ORL,36,9,17,3.1,5.5,0.553,0.1,0.2,0.333,3,5.4,0.56,0.558,0.9,1.5,0.593,1.9,1.6,3.5,1.5,0.1,0.5,1.2,1.9,7.1,lopezro01,337,Robin Lopez,C,33,ORL,36,9,612,8.7,15.7,0.553,0.2,0.5,0.333,8.5,15.3,0.56,2.5,4.3,0.593,5.4,4.6,10,4.3,0.2,1.4,3.5,5.3,20.1,,110,116,lopezro01,337,Robin Lopez,C,33,ORL,36,612,13.7,0.57,0.03,0.271,11.7,10,10.9,14.4,0.2,2.7,16.5,18.9,,0.5,0.3,0.8,0.064,,-2.4,-1.4,-3.8,-0.3,lopezro01,337,Robin Lopez,C,33,ORL,36,612,,,,,100%,-6.5,2,9,11,36,17,24,2,127,6,5,lopezro01,337,Robin Lopez,C,33,ORL,36,612,0.553,6.2,,0.97,0.281,0.618,0.055,0.015,0.03,,0.56,0.714,0.512,0.364,0.333,0.333,,0.519,1,,0.035,7,,0.167,1,,1,0,lopezro01,2022
338,Didi Louzada,SG-SF,22,TOT,9,1,14.3,1.3,3.7,0.364,1,2.6,0.391,0.3,1.1,0.3,0.5,0.2,0.2,1,0.6,1.3,1.9,0.6,0.2,0.2,0.6,1.4,3.9,louzama01,338,Didi Louzada,SG-SF,22,TOT,9,1,129,4.5,12.5,0.364,3.4,8.7,0.391,1.1,3.8,0.3,0.8,0.8,1,1.9,4.5,6.4,1.9,0.8,0.8,1.9,4.9,13.3,,100,120,louzama01,338,Didi Louzada,SG-SF,22,TOT,9,129,6.4,0.517,0.697,0.061,4.1,10.6,7.2,5.3,0.8,1.5,12.9,13,,0,0,0,-0.005,,-4.1,-3.4,-7.5,-0.2,louzama01,338,Didi Louzada,SG-SF,22,TOT,9,129,,19%,76%,5%,,-32.2,-24.4,2,2,8,0,0,1,11,0,3,louzama01,338,Didi Louzada,SG-SF,22,TOT,9,129,0.364,20,,0.303,0.061,0.121,0.061,0.061,0.697,,0.3,0.5,0,0,1,0.391,,0.333,1,,0,0,,0.174,0.5,,0,0,louzama01,2022
338,Didi Louzada,SF,22,NOP,2,0,3.5,0,1.5,0,0,1.5,0,0,0,,0,0,0,,1,0,1,0.5,0,0,0,0,0,louzama01,338,Didi Louzada,SF,22,NOP,2,0,7,0,21.2,0,0,21.2,0,0,0,,0,0,,14.1,0,14.1,7.1,0,0,0,0,0,,63,122,louzama01,338,Didi Louzada,SF,22,NOP,2,7,-1.2,0,1,0,31,0,15.8,17.1,0,0,0,18.4,,0,0,0,-0.238,,-4.1,-8.4,-12.5,0,louzama01,338,Didi Louzada,SF,22,NOP,2,7,,,,100%,,-37.9,-36.9,0,0,0,0,0,0,2,0,0,louzama01,338,Didi Louzada,SF,22,NOP,2,7,0,25.1,,0,0,0,0,0,1,,,,,,,0,,,,,0,0,,0.333,0,,0,0,louzama01,2022
338,Didi Louzada,SG,22,POR,7,1,17.4,1.7,4.3,0.4,1.3,2.9,0.45,0.4,1.4,0.3,0.55,0.3,0.3,1,0.4,1.7,2.1,0.6,0.3,0.3,0.7,1.9,5,louzama01,338,Didi Louzada,SG,22,POR,7,1,122,4.8,12,0.4,3.6,8,0.45,1.2,4,0.3,0.8,0.8,1,1.2,4.8,6,1.6,0.8,0.8,2,5.2,14,,104,120,louzama01,338,Didi Louzada,SG,22,POR,7,122,6.8,0.567,0.667,0.067,2.6,11.2,6.8,4.7,0.8,1.6,13.9,12.7,,0,0,0,0.008,,-4.1,-3.1,-7.2,-0.2,louzama01,338,Didi Louzada,SG,22,POR,7,122,,20%,80%,,,-31.9,-23.7,2,2,8,0,0,1,9,0,3,louzama01,338,Didi Louzada,SG,22,POR,7,122,0.4,19.4,,0.333,0.067,0.133,0.067,0.067,0.667,,0.3,0.5,0,0,1,0.45,,0.333,1,,0,0,,0.15,0.667,,0,0,louzama01,2022
339,Kevin Love,C,33,CLE,74,4,22.5,4.4,10.3,0.43,2.5,6.4,0.392,1.9,3.8,0.493,0.553,2.2,2.7,0.838,1.2,6.1,7.2,2.2,0.4,0.2,1.3,1.4,13.6,loveke01,339,Kevin Love,C,33,CLE,74,4,1665,9.8,22.8,0.43,5.6,14.3,0.392,4.2,8.5,0.493,5,5.9,0.838,2.6,13.5,16.1,4.8,0.8,0.5,2.9,3,30.2,,117,108,loveke01,339,Kevin Love,C,33,CLE,74,1665,19.6,0.594,0.627,0.26,5.9,29.2,17.8,15.3,0.8,1,10.4,25.1,,3.2,2.5,5.7,0.164,,4.4,0.1,4.5,2.7,loveke01,339,Kevin Love,C,33,CLE,74,1665,,,,33%,67%,0.9,-2.2,59,19,53,13,64,30,368,11,17,loveke01,339,Kevin Love,C,33,CLE,74,1665,0.43,19.7,,0.373,0.113,0.1,0.084,0.076,0.627,,0.493,0.709,0.461,0.391,0.328,0.392,,0.571,0.936,,0.008,5,,0.17,0.358,,1,0,loveke01,2022
340,Kyle Lowry,PG,35,MIA,63,63,33.9,4.4,10,0.44,2.3,6.1,0.377,2.1,3.9,0.539,0.555,2.3,2.8,0.851,0.5,4,4.5,7.5,1.1,0.3,2.7,2.8,13.4,lowryky01,340,Kyle Lowry,PG,35,MIA,63,63,2133,6.5,14.7,0.44,3.4,9,0.377,3.1,5.7,0.539,3.5,4.1,0.851,0.8,5.8,6.6,11.1,1.6,0.4,3.9,4.2,19.8,,118,110,lowryky01,340,Kyle Lowry,PG,35,MIA,63,2133,15,0.6,0.609,0.278,1.8,13,7.5,32.3,1.6,0.8,19.3,18.2,,3.7,2.7,6.4,0.143,,1.1,0.8,2,2.1,lowryky01,340,Kyle Lowry,PG,35,MIA,63,2133,100%,,,,,5.5,2.1,126,20,78,10,55,45,1126,11,20,lowryky01,340,Kyle Lowry,PG,35,MIA,63,2133,0.44,19.8,,0.391,0.121,0.091,0.091,0.088,0.609,,0.539,0.711,0.456,0.456,0.473,0.377,,0.303,0.653,,0,0,,0.147,0.446,,4,0,lowryky01,2022
341,Gabriel Lundberg,SG,27,PHO,4,0,11,1.3,4.8,0.263,0.8,2,0.375,0.5,2.8,0.182,0.342,0,0,,0.5,1.3,1.8,2.8,0.8,0,0.8,1.8,3.3,lundbga01,341,Gabriel Lundberg,SG,27,PHO,4,0,44,5.5,20.8,0.263,3.3,8.7,0.375,2.2,12,0.182,0,0,,2.2,5.5,7.7,12,3.3,0,3.3,7.7,14.2,,89,106,lundbga01,341,Gabriel Lundberg,SG,27,PHO,4,44,7.7,0.342,0.421,0,5,11.9,8.5,31.5,3.3,0,13.6,21.5,,-0.1,0.1,0,-0.005,,-5.3,0.5,-4.8,0,lundbga01,341,Gabriel Lundberg,SG,27,PHO,4,44,,70%,30%,,,15.2,7.5,0,2,1,0,0,0,28,0,2,lundbga01,341,Gabriel Lundberg,SG,27,PHO,4,44,0.263,19.3,,0.579,0.158,0.053,0,0.368,0.421,,0.182,0,0,,0.286,0.375,,0,0.667,,0,0,,0,,,0,0,lundbga01,2022
342,Timothé Luwawu-Cabarrot,SF,26,ATL,52,18,13.2,1.4,3.6,0.398,0.8,2.3,0.361,0.6,1.2,0.469,0.516,0.7,0.8,0.854,0.3,1.3,1.6,0.8,0.3,0.1,0.4,1.5,4.4,luwawti01,342,Timothé Luwawu-Cabarrot,SF,26,ATL,52,18,685,5.3,13.3,0.398,3.2,8.8,0.361,2.2,4.6,0.469,2.5,2.9,0.854,1.2,4.7,5.9,2.9,1.3,0.4,1.4,5.5,16.3,,113,117,luwawti01,342,Timothé Luwawu-Cabarrot,SF,26,ATL,52,685,9.3,0.556,0.656,0.22,2.7,10.3,6.6,7.7,1.3,0.8,8.9,14.3,,0.6,0.3,0.9,0.061,,-2.3,-1,-3.3,-0.2,luwawti01,342,Timothé Luwawu-Cabarrot,SF,26,ATL,52,685,,2%,83%,15%,,-2.6,-5.4,13,3,37,2,20,8,99,4,9,luwawti01,342,Timothé Luwawu-Cabarrot,SF,26,ATL,52,685,0.398,17.5,,0.344,0.22,0.07,0.038,0.016,0.656,,0.469,0.512,0.385,0.429,0.333,0.361,,0.7,0.977,,0.032,6,,0.459,0.464,,0,0,luwawti01,2022
343,Trey Lyles,PF,26,TOT,75,23,20.5,3.5,7.5,0.466,0.9,2.8,0.321,2.6,4.7,0.552,0.526,2.6,3.2,0.802,1.2,3.9,5.1,1.2,0.4,0.4,1,1.6,10.5,lylestr01,343,Trey Lyles,PF,26,TOT,75,23,1536,8.3,17.8,0.466,2.1,6.6,0.321,6.2,11.2,0.552,6.2,7.7,0.802,2.8,9.2,12,2.8,0.9,1,2.3,3.9,24.8,,116,114,lylestr01,343,Trey Lyles,PF,26,TOT,75,1536,16.4,0.588,0.372,0.432,6,21.2,13.4,9,0.9,1.9,9.8,20.7,,2.4,1.2,3.5,0.111,,0.5,-0.8,-0.3,0.7,lylestr01,343,Trey Lyles,PF,26,TOT,75,1536,,,1%,57%,42%,-7.7,-0.7,34,19,68,15,127,10,217,42,34,lylestr01,343,Trey Lyles,PF,26,TOT,75,1536,0.466,12.8,,0.628,0.292,0.224,0.077,0.036,0.372,,0.552,0.671,0.516,0.279,0.4,0.321,,0.6,1,,0.046,23,,0.239,0.38,,1,0,lylestr01,2022
343,Trey Lyles,PF,26,DET,51,3,19.4,3.4,7.5,0.456,0.9,2.9,0.301,2.6,4.7,0.55,0.513,2.7,3.5,0.784,1.2,3.6,4.8,1.1,0.4,0.5,1.1,1.8,10.4,lylestr01,343,Trey Lyles,PF,26,DET,51,3,990,8.6,18.9,0.456,2.2,7.2,0.301,6.5,11.7,0.55,6.8,8.7,0.784,3,9.1,12,2.9,1.1,1.3,2.7,4.5,26.2,,113,113,lylestr01,343,Trey Lyles,PF,26,DET,51,990,16.7,0.576,0.38,0.458,6.2,21.2,13.3,9.5,1.1,2.4,10.5,22.3,,1.3,0.9,2.2,0.106,,0.5,-0.4,0,0.5,lylestr01,343,Trey Lyles,PF,26,DET,51,990,,,,35%,65%,-8.1,-0.2,25,14,51,11,93,6,145,33,18,lylestr01,343,Trey Lyles,PF,26,DET,51,990,0.456,13.2,,0.62,0.284,0.216,0.073,0.047,0.38,,0.55,0.651,0.53,0.321,0.389,0.301,,0.588,1,,0.039,14,,0.205,0.333,,1,0,lylestr01,2022
343,Trey Lyles,PF,26,SAC,24,20,22.8,3.6,7.4,0.489,1,2.6,0.365,2.7,4.8,0.557,0.553,2.4,2.8,0.851,1.2,4.4,5.6,1.3,0.3,0.3,0.8,1.3,10.6,lylestr01,343,Trey Lyles,PF,26,SAC,24,20,547,7.7,15.7,0.489,2,5.5,0.365,5.6,10.1,0.557,5,5.9,0.851,2.6,9.3,11.9,2.6,0.6,0.5,1.7,2.8,22.3,,123,116,lylestr01,343,Trey Lyles,PF,26,SAC,24,547,16,0.612,0.354,0.376,5.7,21.3,13.4,8.1,0.6,1,8.4,17.8,,1.1,0.3,1.4,0.12,,0.7,-1.6,-1,0.1,lylestr01,343,Trey Lyles,PF,26,SAC,24,547,,,4%,95%,1%,-6.8,-1.6,9,5,17,4,34,4,72,9,16,lylestr01,343,Trey Lyles,PF,26,SAC,24,547,0.489,11.8,,0.646,0.309,0.242,0.084,0.011,0.354,,0.557,0.709,0.488,0.2,0.5,0.365,,0.625,1,,0.062,9,,0.317,0.45,,0,0,lylestr01,2022
344,Théo Maledon,PG,20,OKC,51,7,17.8,2.3,6.2,0.375,0.9,2.9,0.293,1.5,3.3,0.449,0.445,1.5,2,0.79,0.4,2.2,2.6,2.2,0.6,0.2,1.3,1.3,7.1,maledth01,344,Théo Maledon,PG,20,OKC,51,7,908,6.4,17,0.375,2.4,8,0.293,4,9,0.449,4.2,5.4,0.79,1.1,6,7,6,1.7,0.6,3.5,3.6,19.4,,99,114,maledth01,344,Théo Maledon,PG,20,OKC,51,908,10.6,0.5,0.473,0.315,2.2,12.8,7.4,18.5,1.7,1.1,15.3,20.3,,-0.5,0.8,0.3,0.015,,-3.7,-0.7,-4.4,-0.6,maledth01,344,Théo Maledon,PG,20,OKC,51,908,74%,26%,,,,-11.7,-4.4,37,14,27,1,48,7,279,12,24,maledth01,344,Théo Maledon,PG,20,OKC,51,908,0.375,15.3,,0.527,0.117,0.334,0.054,0.022,0.473,,0.449,0.514,0.462,0.294,0.286,0.293,,0.453,0.864,,0.003,1,,0.18,0.222,,0,0,maledth01,2022
345,Sandro Mamukelashvili,PF,22,MIL,41,3,9.9,1.4,2.8,0.496,0.5,1.3,0.423,0.9,1.5,0.556,0.591,0.4,0.5,0.818,0.9,1.1,2,0.5,0.2,0.2,0.4,0.7,3.8,mamuksa01,345,Sandro Mamukelashvili,PF,22,MIL,41,3,407,6.7,13.6,0.496,2.6,6.1,0.423,4.1,7.4,0.556,2.1,2.6,0.818,4.1,5.5,9.7,2.6,1.1,1.1,1.8,3.3,18.2,,126,114,mamuksa01,345,Sandro Mamukelashvili,PF,22,MIL,41,407,14.7,0.618,0.452,0.191,9.3,12,10.7,7.4,1.1,2.1,10.7,14.6,,0.8,0.3,1.1,0.135,,0.6,-1,-0.3,0.2,mamuksa01,345,Sandro Mamukelashvili,PF,22,MIL,41,407,,,1%,39%,60%,-18.2,-23.7,7,3,18,1,11,0,56,4,9,mamuksa01,345,Sandro Mamukelashvili,PF,22,MIL,41,407,0.496,13.3,,0.548,0.409,0.104,0.026,0.009,0.452,,0.556,0.638,0.25,0.667,0,0.423,,0.629,1,,0.087,8,,0.25,0.308,,0,0,mamuksa01,2022
346,Terance Mann,SF,25,LAC,81,33,28.6,4.1,8.5,0.484,0.9,2.6,0.365,3.2,6,0.535,0.539,1.6,2,0.78,1.3,4,5.2,2.6,0.7,0.3,1,2.2,10.8,mannte01,346,Terance Mann,SF,25,LAC,81,33,2317,7.1,14.6,0.484,1.6,4.4,0.365,5.5,10.2,0.535,2.7,3.5,0.78,2.2,6.8,9,4.4,1.2,0.4,1.8,3.8,18.4,,117,112,mannte01,346,Terance Mann,SF,25,LAC,81,2317,13.4,0.572,0.301,0.238,4.9,14.3,9.7,13.1,1.2,0.8,9.9,16,,3.1,2.4,5.5,0.113,,-0.8,0.2,-0.6,0.8,mannte01,346,Terance Mann,SF,25,LAC,81,2317,,19%,61%,19%,,1.9,4.1,38,22,60,13,75,17,532,15,44,mannte01,346,Terance Mann,SF,25,LAC,81,2317,0.484,12.3,,0.699,0.313,0.18,0.138,0.068,0.301,,0.535,0.69,0.46,0.4,0.298,0.365,,0.519,0.842,,0.099,56,,0.389,0.358,,5,0,mannte01,2022
347,Tre Mann,PG,20,OKC,60,26,22.8,3.9,9.8,0.393,1.6,4.5,0.36,2.2,5.3,0.421,0.476,1.1,1.4,0.793,0.4,2.4,2.9,1.5,0.8,0.2,1.2,1.7,10.4,manntr01,347,Tre Mann,PG,20,OKC,60,26,1367,8.2,21,0.393,3.5,9.7,0.36,4.7,11.3,0.421,2.3,2.9,0.793,0.9,5.2,6.1,3.2,1.7,0.4,2.5,3.6,22.3,,97,114,manntr01,347,Tre Mann,PG,20,OKC,60,1367,10.2,0.501,0.463,0.139,1.9,11.2,6.4,10.7,1.7,0.8,10.2,22,,-1,1,0.1,0.002,,-3.3,-1.1,-4.4,-0.8,manntr01,347,Tre Mann,PG,20,OKC,60,1367,100%,,,,,-10.9,-4,30,28,62,2,40,4,216,9,33,manntr01,347,Tre Mann,PG,20,OKC,60,1367,0.393,16.7,,0.537,0.102,0.264,0.094,0.078,0.463,,0.421,0.533,0.394,0.418,0.37,0.36,,0.286,0.663,,0.014,6,,0.143,0.436,,4,0,manntr01,2022
348,Boban Marjanović,C,33,DAL,23,0,5.6,1.8,3,0.6,0,0.2,0.25,1.8,2.9,0.621,0.607,0.6,1,0.591,0.3,1.3,1.7,0.1,0,0.1,0.7,1,4.3,marjabo01,348,Boban Marjanović,C,33,DAL,23,0,128,16.5,27.5,0.6,0.4,1.6,0.25,16.1,26,0.621,5.1,8.7,0.591,3.1,12.2,15.3,1.2,0,1.2,5.9,9.4,38.5,,101,109,marjabo01,348,Boban Marjanović,C,33,DAL,23,128,18.5,0.615,0.057,0.314,6.9,27,16.9,4.8,0,2.1,15.8,33.3,,-0.1,0.2,0.1,0.045,,-3.2,-1.2,-4.4,-0.1,marjabo01,348,Boban Marjanović,C,33,DAL,23,128,,,,,100%,15.7,12.6,2,7,12,3,11,1,8,4,5,marjabo01,348,Boban Marjanović,C,33,DAL,23,128,0.6,7,,0.943,0.329,0.414,0.171,0.029,0.057,,0.621,0.783,0.552,0.417,1,0.25,,0.732,1,,0.129,9,,0,,,0,0,marjabo01,2022
349,Lauri Markkanen,SF,24,CLE,61,61,30.8,5.1,11.5,0.445,2.2,6.2,0.358,2.9,5.3,0.548,0.542,2.3,2.6,0.868,1,4.7,5.7,1.3,0.7,0.5,0.9,2.1,14.8,markkla01,349,Lauri Markkanen,SF,24,CLE,61,61,1878,8.3,18.7,0.445,3.6,10.1,0.358,4.7,8.6,0.548,3.7,4.2,0.868,1.6,7.6,9.2,2.2,1.2,0.8,1.4,3.5,23.9,,117,110,markkla01,349,Lauri Markkanen,SF,24,CLE,61,1878,14.7,0.582,0.541,0.226,3.5,16.5,10.2,6.6,1.2,1.4,6.5,19.5,,2.7,2.3,5,0.127,,0.4,-0.1,0.4,1.1,markkla01,349,Lauri Markkanen,SF,24,CLE,61,1878,,9%,64%,27%,1%,4.3,4.1,25,18,74,6,68,6,190,15,46,markkla01,349,Lauri Markkanen,SF,24,CLE,61,1878,0.445,16.5,,0.459,0.226,0.144,0.061,0.028,0.541,,0.548,0.679,0.446,0.326,0.5,0.358,,0.684,0.993,,0.081,52,,0.2,0.342,,0,0,markkla01,2022
